INT1	INT2	Co-expression	Genetic interactions	Protein-protein interactions (high-throughput)	Domain co-occurrence	Genomic context	Phylogenetic similarity	Predicted from 3D structure	Conditional genetic interactions	Co-citation	Protein-protein interactions (low-throughput)	Co-expression	Genetic interactions	Protein-protein interactions (high-throughput)	Domain co-occurrence	Genomic context	Phylogenetic similarity	Predicted from 3D structure	Conditional genetic interactions	Co-citation	Protein-protein interactions (low-throughput)
CLG1	ARL1	0.000	0.521	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	19269370	0	0	0	0	0	0	0	0
CLG1	GET2	0.121	0.309	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	23001663	19269370	0	0	0	0	0	0	0	0
CLG1	GET1	0.000	0.357	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	19269370	0	0	0	0	0	0	0	0
CLG1	VPS4	0.693	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	Stanford Microarray Database Osmotic	0	0	0	0	0	0	0	0	0
CLG1	VAM7	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.727	0.000	0	0	0	0	0	0	0	0	24165882	0
CLG1	SAC1	0.000	0.392	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	19269370	0	0	0	0	0	0	0	0
SIC1	PHO80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.388	0.144	0.000	0	0	0	0	0	0	0	This Study	24165882	0
SIC1	SAP155	0.000	0.715	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	17314980	0	0	0	0	0	0	0	0
SIC1	VHS1	0.000	0.000	0.187	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	20489023	0	0	0	0	0	0	0
SIC1	PTK2	0.931	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	23001663	0	0	0	0	0	0	0	0	0
SIC1	RPD3	0.000	0.755	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	17314980	0	0	0	0	0	0	0	0
SIC1	CYS4	0.000	0.000	0.746	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	16429126	0	0	0	0	0	0	0
SIC1	OPI1	0.000	0.667	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	19269370	0	0	0	0	0	0	0	0
SIC1	ADR1	0.000	0.000	0.152	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	20489023	0	0	0	0	0	0	0
SIC1	TAF5	0.000	0.708	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	17314980	0	0	0	0	0	0	0	0
SIC1	PRK1	0.000	0.000	0.310	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	20489023	0	0	0	0	0	0	0
SIC1	PKC1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.365	0.000	0.000	0	0	0	0	0	0	0	This Study	0	0
SIC1	BCK1	0.000	0.000	0.146	0.000	0.000	0.000	0.000	0.357	0.000	0.000	0	0	20489023	0	0	0	0	This Study	0	0
SIC1	RIM15	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.306	0.000	0	0	0	0	0	0	0	0	24165882	0
SIC1	SLT2	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.021	0.000	0	0	0	0	0	0	0	0	24165882	0
SIC1	HOG1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.289	0.475	0	0	0	0	0	0	0	0	24165882	24165882
SIC1	STE7	0.000	0.000	0.217	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	20489023	0	0	0	0	0	0	0
SIC1	SCH9	0.000	0.441	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	19269370	0	0	0	0	0	0	0	0
SIC1	UBP3	0.000	0.660	0.000	0.000	0.000	0.000	0.000	0.073	0.000	0.000	0	17314980	0	0	0	0	0	This Study	0	0
SIC1	TOF2	0.000	0.000	0.790	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	20489023	0	0	0	0	0	0	0
SIC1	IRS4	0.000	0.241	0.000	0.000	0.000	0.000	0.000	0.248	0.000	0.000	0	19269370	0	0	0	0	0	This Study	0	0
SIC1	NBP2	0.490	0.393	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	22719263	19269370	0	0	0	0	0	0	0	0
SIC1	UBI4	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.053	0	0	0	0	0	0	0	0	0	24165882
SIC1	UBA1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.431	0.000	0	0	0	0	0	0	0	0	24165882	0
SIC1	IME2	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.850	0.000	0	0	0	0	0	0	0	0	24165882	0
SIC1	CSM1	0.000	0.000	0.236	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	20489023	0	0	0	0	0	0	0
SIC1	UTH1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.415	0.000	0.000	0	0	0	0	0	0	0	This Study	0	0
SIC1	DBF2	0.000	0.000	0.816	0.000	0.000	0.000	0.000	0.000	0.831	0.505	0	0	20489023	0	0	0	0	0	24165882	24165882
SIC1	CDC3	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.963	0.000	0	0	0	0	0	0	0	0	24165882	0
SIC1	KCC4	0.000	0.000	0.266	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	20489023	0	0	0	0	0	0	0
SIC1	TPK1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.404	0.000	0.000	0	0	0	0	0	0	0	This Study	0	0
SIC1	DBF20	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.514	0.000	0	0	0	0	0	0	0	0	24165882	0
SIC1	COG6	0.000	0.423	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	19269370	0	0	0	0	0	0	0	0
SIC1	RAS2	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.317	0.000	0.000	0	0	0	0	0	0	0	This Study	0	0
SIC1	ATG32	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.057	0.000	0.000	0	0	0	0	0	0	0	This Study	0	0
SIC1	CIS1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.546	0.000	0.000	0	0	0	0	0	0	0	This Study	0	0
SIC1	CUE5	0.103	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	23001663	0	0	0	0	0	0	0	0	0
SIC1	ATG15	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.249	0.000	0.000	0	0	0	0	0	0	0	This Study	0	0
SIC1	ATG23	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.277	0.000	0.000	0	0	0	0	0	0	0	This Study	0	0
SIC1	RTG3	0.438	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	22719263	0	0	0	0	0	0	0	0	0
SIC1	VTC1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.436	0.000	0.000	0	0	0	0	0	0	0	This Study	0	0
SIC1	MKK1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.214	0.000	0.000	0	0	0	0	0	0	0	This Study	0	0
SIC1	PHO4	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.082	0.000	0	0	0	0	0	0	0	0	24165882	0
SIC1	VMA1	0.000	0.000	0.472	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	16429126	0	0	0	0	0	0	0
SIC1	SDS24	0.000	0.000	0.745	0.000	0.000	0.000	0.000	0.000	0.000	0.926	0	0	18467557	0	0	0	0	0	0	24165882
SIC1	CBK1	0.000	0.000	0.236	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	20489023	0	0	0	0	0	0	0
SIC1	GIN4	0.000	0.000	0.187	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	20489023	0	0	0	0	0	0	0
SIC1	GTR1	0.000	0.507	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	17314980	0	0	0	0	0	0	0	0
SIC1	SNF1	0.000	0.370	0.199	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	19269370	20489023	0	0	0	0	0	0	0
SIC1	PSK2	0.000	0.000	0.756	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	16554755	0	0	0	0	0	0	0
SIC1	PTP1	0.000	0.000	0.377	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	20489023	0	0	0	0	0	0	0
SIC1	SAK1	0.000	0.000	0.199	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	20489023	0	0	0	0	0	0	0
SIC1	AKL1	0.149	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	22745270	0	0	0	0	0	0	0	0	0
SIC1	FMP48	0.000	0.000	0.146	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	20489023	0	0	0	0	0	0	0
SIC1	YAK1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.306	0.000	0	0	0	0	0	0	0	0	24165882	0
SIC1	KIN2	0.000	0.000	0.445	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	20489023	0	0	0	0	0	0	0
SIC1	TEF1	0.000	0.000	0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	16429126	0	0	0	0	0	0	0
SIC1	HBS1	0.000	0.363	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	20093466	0	0	0	0	0	0	0	0
SIC1	TPS2	0.000	0.587	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	20093466	0	0	0	0	0	0	0	0
SIC1	FAB1	0.000	0.597	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	17314980	0	0	0	0	0	0	0	0
SIC1	CSF1	0.000	0.519	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	17314980	0	0	0	0	0	0	0	0
SIC1	VMA2	0.000	0.000	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	16429126	0	0	0	0	0	0	0
SIC1	TAZ1	0.000	0.000	0.592	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	16554755	0	0	0	0	0	0	0
SIC1	DOA4	0.000	0.456	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	20093466	0	0	0	0	0	0	0	0
SIC1	DOA1	0.000	0.631	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	17314980	0	0	0	0	0	0	0	0
SIC1	PSR2	0.000	0.000	0.217	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	20489023	0	0	0	0	0	0	0
SIC1	KEX1	0.000	0.000	0.370	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	18467557	0	0	0	0	0	0	0
SIC1	GET2	0.000	0.592	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	17314980	0	0	0	0	0	0	0	0
SIC1	IWR1	0.000	0.651	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	17314980	0	0	0	0	0	0	0	0
SIC1	GET1	0.000	0.385	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	19269370	0	0	0	0	0	0	0	0
SIC1	VPS38	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.059	0.000	0.000	0	0	0	0	0	0	0	This Study	0	0
SIC1	BRE5	0.000	0.626	0.000	0.000	0.000	0.000	0.000	0.299	0.000	0.000	0	17314980	0	0	0	0	0	This Study	0	0
SIC1	FYV10	0.000	0.504	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	17314980	0	0	0	0	0	0	0	0
SIC1	HSV2	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.026	0.000	0.000	0	0	0	0	0	0	0	This Study	0	0
SIC1	SAC1	0.000	0.506	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	19269370	0	0	0	0	0	0	0	0
PHO80	SAP155	0.292	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	15899877	0	0	0	0	0	0	0	0	0
PHO80	VHS1	0.000	0.593	0.280	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	19269370	20489023	0	0	0	0	0	0	0
PHO80	CBF1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.028	0.000	0	0	0	0	0	0	0	0	24165882	0
PHO80	RPD3	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.086	0.000	0	0	0	0	0	0	0	0	24165882	0
PHO80	GCN4	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.229	0.000	0	0	0	0	0	0	0	0	24165882	0
PHO80	ATG22	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.063	0.000	0.000	0	0	0	0	0	0	0	This Study	0	0
PHO80	REG1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.162	0.000	0	0	0	0	0	0	0	0	24165882	0
PHO80	GIS1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.440	0.000	0	0	0	0	0	0	0	0	24165882	0
PHO80	ADR1	0.000	0.000	0.831	0.000	0.000	0.000	0.000	0.000	0.000	0.815	0	0	20489023	0	0	0	0	0	0	24165882
PHO80	KIP3	0.000	0.000	0.713	0.000	0.000	0.000	0.000	0.000	0.000	0.892	0	0	20489023	0	0	0	0	0	0	24165882
PHO80	PKC1	0.000	0.000	0.000	0.000	0.000	0.000	0.338	0.686	0.000	0.000	0	0	0	0	0	0	12499311	This Study	0	0
PHO80	BCK1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.479	0.000	0.000	0	0	0	0	0	0	0	This Study	0	0
PHO80	RIM15	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.845	0.000	0	0	0	0	0	0	0	0	24165882	0
PHO80	KSS1	0.000	0.612	0.301	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	19269370	20489023	0	0	0	0	0	0	0
PHO80	HOG1	0.000	0.345	0.280	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	19269370	20489023	0	0	0	0	0	0	0
PHO80	STE7	0.000	0.000	0.000	0.000	0.000	0.000	0.968	0.000	0.000	0.000	0	0	0	0	0	0	12499311	0	0	0
PHO80	SSK2	0.000	0.266	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	19269370	0	0	0	0	0	0	0	0
PHO80	SCH9	0.217	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.168	0.000	21474073	0	0	0	0	0	0	0	24165882	0
PHO80	UBP3	0.000	0.488	0.000	0.000	0.000	0.000	0.000	0.566	0.000	0.000	0	19269370	0	0	0	0	0	This Study	0	0
PHO80	IRS4	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.551	0.000	0.000	0	0	0	0	0	0	0	This Study	0	0
PHO80	PKH2	0.000	0.645	0.000	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0	19269370	0	0	0	0	12499311	0	0	0
PHO80	UBI4	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.250	0.000	0	0	0	0	0	0	0	0	24165882	0
PHO80	SAF1	0.014	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	25177541	0	0	0	0	0	0	0	0	0
PHO80	STP22	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.873	0.000	0	0	0	0	0	0	0	0	24165882	0
PHO80	SPS1	0.000	0.000	0.000	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0	0	0	0	0	0	12499311	0	0	0
PHO80	IME2	0.000	0.000	0.454	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	20489023	0	0	0	0	0	0	0
PHO80	UTH1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.752	0.000	0.000	0	0	0	0	0	0	0	This Study	0	0
PHO80	TPK1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.581	0.000	0.000	0	0	0	0	0	0	0	This Study	0	0
PHO80	SLG1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.194	0.000	0	0	0	0	0	0	0	0	24165882	0
PHO80	RAS2	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.389	0.000	0.000	0	0	0	0	0	0	0	This Study	0	0
PHO80	ATG32	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.255	0.000	0.000	0	0	0	0	0	0	0	This Study	0	0
PHO80	CIS1	0.187	0.000	0.000	0.000	0.000	0.000	0.000	0.670	0.000	0.000	17166056	0	0	0	0	0	0	This Study	0	0
PHO80	ATG11	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.239	0.000	0.000	0	0	0	0	0	0	0	This Study	0	0
PHO80	ATG34	0.058	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	23001663	0	0	0	0	0	0	0	0	0
PHO80	PEP4	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.071	0.000	0	0	0	0	0	0	0	0	24165882	0
PHO80	ATG15	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.792	0.000	0.000	0	0	0	0	0	0	0	This Study	0	0
PHO80	GTR2	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.085	0.000	0.000	0	0	0	0	0	0	0	This Study	0	0
PHO80	ATG23	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.571	0.000	0.000	0	0	0	0	0	0	0	This Study	0	0
PHO80	RTG3	0.860	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	22897823	0	0	0	0	0	0	0	0	0
PHO80	SNX4	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.258	0.000	0.000	0	0	0	0	0	0	0	This Study	0	0
PHO80	VTC1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.634	0.440	0.000	0	0	0	0	0	0	0	This Study	24165882	0
PHO80	VTC2	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.579	0.000	0	0	0	0	0	0	0	0	24165882	0
PHO80	VTC4	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.520	0.000	0	0	0	0	0	0	0	0	24165882	0
PHO80	VTC3	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.617	0.000	0	0	0	0	0	0	0	0	24165882	0
PHO80	MKK1	0.000	0.000	0.000	0.000	0.000	0.000	0.959	0.511	0.000	0.000	0	0	0	0	0	0	12499311	This Study	0	0
PHO80	MSN4	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.095	0.000	0	0	0	0	0	0	0	0	24165882	0
PHO80	MSN2	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.057	0.000	0	0	0	0	0	0	0	0	24165882	0
PHO80	PHO4	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.517	0	0	0	0	0	0	0	0	24165882	24165882
PHO80	AFT1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.109	0.000	0	0	0	0	0	0	0	0	24165882	0
PHO80	SKS1	0.478	0.567	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	19158363	19269370	0	0	0	0	0	0	0	0
PHO80	RVS161	0.000	0.000	0.000	0.000	0.000	0.070	0.000	0.000	0.000	0.000	0	0	0	0	0	24165882	0	0	0	0
PHO80	GET3	0.000	0.120	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	20093466	0	0	0	0	0	0	0	0
PHO80	BEM1	0.000	0.000	0.000	0.000	0.000	0.036	0.000	0.000	0.000	0.000	0	0	0	0	0	24165882	0	0	0	0
PHO80	YCK1	0.000	0.000	0.554	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	20489023	0	0	0	0	0	0	0
PHO80	SKM1	0.000	0.000	0.000	0.000	0.000	0.000	0.384	0.000	0.000	0.000	0	0	0	0	0	0	12499311	0	0	0
PHO80	PSK1	0.000	0.375	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	19269370	0	0	0	0	0	0	0	0
PHO80	PSK2	0.000	0.617	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	19269370	0	0	0	0	0	0	0	0
PHO80	CMK2	0.000	0.369	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	19269370	0	0	0	0	0	0	0	0
PHO80	VPS51	0.000	0.191	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	20093466	0	0	0	0	0	0	0	0
PHO80	KIN1	0.000	0.000	0.280	0.000	0.000	0.000	0.508	0.000	0.000	0.000	0	0	20489023	0	0	0	12499311	0	0	0
PHO80	FMP48	0.000	0.000	0.210	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	20489023	0	0	0	0	0	0	0
PHO80	YAK1	0.000	0.566	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	19269370	0	0	0	0	0	0	0	0
PHO80	KIN2	0.000	0.000	0.181	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	20489023	0	0	0	0	0	0	0
PHO80	KIN4	0.000	0.481	0.000	0.000	0.000	0.000	0.061	0.000	0.000	0.000	0	19269370	0	0	0	0	12499311	0	0	0
PHO80	FRK1	0.066	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	21474073	0	0	0	0	0	0	0	0	0
PHO80	ENV10	0.000	0.146	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	20093466	0	0	0	0	0	0	0	0
PHO80	TPS2	0.000	0.519	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	19269370	0	0	0	0	0	0	0	0
PHO80	PHO5	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0	0	0	0	0	0	0	0	24165882	0
PHO80	PHM8	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.617	0.000	0	0	0	0	0	0	0	0	24165882	0
PHO80	PHO86	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.480	0.000	0	0	0	0	0	0	0	0	24165882	0
PHO80	VPS29	0.000	0.516	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	20093466	0	0	0	0	0	0	0	0
PHO80	YDL199C	0.841	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	25177541	0	0	0	0	0	0	0	0	0
PHO80	VPS38	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.235	0.000	0.000	0	0	0	0	0	0	0	This Study	0	0
PHO80	BRE5	0.000	0.581	0.000	0.000	0.000	0.000	0.000	0.633	0.000	0.000	0	19269370	0	0	0	0	0	This Study	0	0
PHO80	HSV2	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.123	0.000	0.000	0	0	0	0	0	0	0	This Study	0	0
PHO80	PKR1	0.000	0.508	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	20093466	0	0	0	0	0	0	0	0
SAT4	VHS1	0.000	0.000	0.000	0.894	0.000	0.281	0.272	0.000	0.000	0.000	0	0	0	24165882	0	24165882	12499311	0	0	0
SAT4	PTK2	0.000	0.000	0.000	0.554	0.037	0.479	0.000	0.000	0.000	0.000	0	0	0	24165882	24165882	24165882	0	0	0	0
SAT4	PRK1	0.000	0.000	0.000	0.216	0.037	0.393	0.000	0.000	0.000	0.000	0	0	0	24165882	24165882	24165882	0	0	0	0
SAT4	ARK1	0.000	0.000	0.000	0.216	0.000	0.405	0.000	0.000	0.000	0.000	0	0	0	24165882	0	24165882	0	0	0	0
SAT4	PKC1	0.000	0.000	0.000	0.413	0.538	0.733	0.888	0.000	0.000	0.000	0	0	0	24165882	24165882	24165882	12499311	0	0	0
SAT4	BCK1	0.000	0.000	0.000	0.894	0.037	0.895	0.000	0.000	0.000	0.000	0	0	0	24165882	24165882	24165882	0	0	0	0
SAT4	RIM15	0.000	0.000	0.000	0.000	0.000	0.529	0.000	0.000	0.000	0.000	0	0	0	0	0	24165882	0	0	0	0
SAT4	SLT2	0.000	0.000	0.000	0.718	0.934	0.578	0.000	0.000	0.000	0.000	0	0	0	24165882	24165882	24165882	0	0	0	0
SAT4	KSS1	0.000	0.000	0.000	0.718	0.442	0.636	0.000	0.000	0.000	0.000	0	0	0	24165882	24165882	24165882	0	0	0	0
SAT4	HOG1	0.000	0.000	0.000	0.452	0.925	0.680	0.000	0.000	0.000	0.000	0	0	0	24165882	24165882	24165882	0	0	0	0
SAT4	SMK1	0.000	0.000	0.000	0.894	0.496	0.485	0.000	0.000	0.000	0.000	0	0	0	24165882	24165882	24165882	0	0	0	0
SAT4	STE7	0.000	0.000	0.000	0.894	0.445	0.950	0.701	0.000	0.000	0.000	0	0	0	24165882	24165882	24165882	12499311	0	0	0
SAT4	STE11	0.000	0.000	0.000	0.492	0.791	0.786	0.000	0.000	0.000	0.000	0	0	0	24165882	24165882	24165882	0	0	0	0
SAT4	SSK2	0.000	0.000	0.000	0.627	0.496	0.665	0.000	0.000	0.000	0.000	0	0	0	24165882	24165882	24165882	0	0	0	0
SAT4	RCK2	0.000	0.000	0.000	0.894	0.037	0.498	0.000	0.000	0.000	0.000	0	0	0	24165882	24165882	24165882	0	0	0	0
SAT4	SCH9	0.000	0.000	0.000	0.645	0.037	0.862	0.000	0.000	0.000	0.000	0	0	0	24165882	24165882	24165882	0	0	0	0
SAT4	PKH1	0.000	0.000	0.000	0.894	0.833	0.726	0.000	0.000	0.000	0.000	0	0	0	24165882	24165882	24165882	0	0	0	0
SAT4	PKH2	0.000	0.000	0.000	0.894	0.743	0.795	0.000	0.000	0.000	0.000	0	0	0	24165882	24165882	24165882	0	0	0	0
SAT4	SPS1	0.000	0.000	0.000	0.735	0.897	0.844	0.610	0.000	0.000	0.000	0	0	0	24165882	24165882	24165882	12499311	0	0	0
SAT4	IME2	0.000	0.000	0.000	0.666	0.000	0.686	0.000	0.000	0.000	0.000	0	0	0	24165882	0	24165882	0	0	0	0
SAT4	MEK1	0.000	0.000	0.000	0.796	0.456	0.853	0.000	0.000	0.000	0.000	0	0	0	24165882	24165882	24165882	0	0	0	0
SAT4	DBF2	0.000	0.000	0.000	0.760	0.833	0.436	0.000	0.000	0.000	0.000	0	0	0	24165882	24165882	24165882	0	0	0	0
SAT4	ELM1	0.000	0.000	0.000	0.216	0.000	0.901	0.000	0.000	0.000	0.000	0	0	0	24165882	0	24165882	0	0	0	0
SAT4	KCC4	0.277	0.000	0.000	0.894	0.451	0.838	0.583	0.000	0.000	0.000	23197825	0	0	24165882	24165882	24165882	12499311	0	0	0
SAT4	TPK1	0.000	0.000	0.000	0.816	0.844	0.762	0.000	0.000	0.000	0.000	0	0	0	24165882	24165882	24165882	0	0	0	0
SAT4	IPL1	0.000	0.000	0.000	0.894	1.000	0.755	0.000	0.000	0.000	0.000	0	0	0	24165882	24165882	24165882	0	0	0	0
SAT4	DBF20	0.000	0.000	0.000	0.760	0.833	0.513	0.000	0.000	0.000	0.000	0	0	0	24165882	24165882	24165882	0	0	0	0
SAT4	ENA1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.595	0.000	0	0	0	0	0	0	0	0	24165882	0
SAT4	SKY1	0.000	0.506	0.000	0.554	0.000	0.000	0.000	0.000	0.000	0.000	0	20093466	0	24165882	0	0	0	0	0	0
SAT4	IRE1	0.000	0.000	0.000	0.000	0.000	0.060	0.000	0.000	0.000	0.000	0	0	0	0	0	24165882	0	0	0	0
SAT4	ATG32	0.159	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	23826764	0	0	0	0	0	0	0	0	0
SAT4	MKK1	0.000	0.000	0.000	0.894	0.843	0.699	0.000	0.000	0.000	0.000	0	0	0	24165882	24165882	24165882	0	0	0	0
SAT4	MKK2	0.000	0.000	0.000	0.894	0.957	0.686	0.000	0.000	0.000	0.000	0	0	0	24165882	24165882	24165882	0	0	0	0
